Date,month,year,NAV,Amount_Invested,Units_Bought,,Day_of_Month,Occurrences,Total_Units_Bought,Avg_Units_Per_Occurrence
29,1,2025,155.6824,2000,12.8467,,,,,
30,1,2025,155.8142,2000,12.8358,,,,,
31,1,2025,158.4261,2000,12.6242,,,,,
3,2,2025,156.3485,2000,12.7919,,,,,
4,2,2025,157.7593,2000,12.6775,,,,,
5,2,2025,159.1607,2000,12.5659,,,,,
6,2,2025,158.8931,2000,12.5871,,,,,
7,2,2025,158.1078,2000,12.6496,,,,,
10,2,2025,155.0927,2000,12.8955,,,,,
11,2,2025,150.6868,2000,13.2726,,,,,
12,2,2025,150.1118,2000,13.3234,,,,,
13,2,2025,149.6318,2000,13.3661,,,,,
14,2,2025,145.8709,2000,13.7108,,,,,
17,2,2025,145.3545,2000,13.7595,,,,,
18,2,2025,143.9317,2000,13.8955,,,,,
19,2,2025,145.9325,2000,13.705,,,,,
20,2,2025,147.7154,2000,13.5395,,,,,
21,2,2025,146.906,2000,13.6141,,,,,
24,2,2025,145.2014,2000,13.774,,,,,
25,2,2025,144.4657,2000,13.8441,,,,,
27,2,2025,142.4853,2000,14.0365,,,,,
28,2,2025,139.4787,2000,14.3391,,,,,
3,3,2025,138.6454,2000,14.4253,,,,,
4,3,2025,140.2624,2000,14.259,,,,,
5,3,2025,143.4192,2000,13.9451,,,,,
6,3,2025,145.5344,2000,13.7425,,,,,
7,3,2025,146.3287,2000,13.6679,,,,,
10,3,2025,143.9097,2000,13.8976,,,,,
11,3,2025,143.4802,2000,13.9392,,,,,
12,3,2025,143.2446,2000,13.9621,,,,,
13,3,2025,142.2304,2000,14.0617,,,,,
17,3,2025,142.2698,2000,14.0578,,,,,
18,3,2025,145.6273,2000,13.7337,,,,,
19,3,2025,147.9036,2000,13.5223,,,,,
20,3,2025,149.2824,2000,13.3974,,,,,
21,3,2025,151.6513,2000,13.1881,,,,,
24,3,2025,153.6608,2000,13.0157,,,,,
25,3,2025,151.6368,2000,13.1894,,,,,
26,3,2025,149.4575,2000,13.3817,,,,,
27,3,2025,149.9804,2000,13.3351,,,,,
28,3,2025,149.8593,2000,13.3459,,,,,
31,3,2025,149.8461,2000,13.347,,,,,
1,4,2025,149.5289,2000,13.3753,,,,,
2,4,2025,150.9445,2000,13.2499,,,,,
3,4,2025,151.8559,2000,13.1704,,,,,
4,4,2025,147.9074,2000,13.522,,,,,
7,4,2025,143.1841,2000,13.968,,,,,
8,4,2025,145.8338,2000,13.7142,,,,,
9,4,2025,144.6251,2000,13.8289,,,,,
11,4,2025,148.1561,2000,13.4993,,,,,
15,4,2025,152.1585,2000,13.1442,,,,,
16,4,2025,153.3499,2000,13.0421,,,,,
17,4,2025,153.9971,2000,12.9873,,,,,
21,4,2025,156.2945,2000,12.7964,,,,,
22,4,2025,157.8978,2000,12.6664,,,,,
23,4,2025,158.3793,2000,12.6279,,,,,
24,4,2025,158.4337,2000,12.6236,,,,,
25,4,2025,154.9339,2000,12.9087,,,,,
28,4,2025,155.9102,2000,12.8279,,,,,
29,4,2025,156.4352,2000,12.7848,,,,,
30,4,2025,154.4184,2000,12.9518,,,,,
2,5,2025,154.2098,2000,12.9693,,,,,
5,5,2025,155.6609,2000,12.8484,,,,,
6,5,2025,152.5431,2000,13.111,,,,,
7,5,2025,153.9884,2000,12.988,,,,,
8,5,2025,152.7056,2000,13.0971,,,,,
9,5,2025,151.8315,2000,13.1725,,,,,
12,5,2025,157.3824,2000,12.7079,,,,,
13,5,2025,158.399,2000,12.6263,,,,,
14,5,2025,160.3069,2000,12.4761,,,,,
15,5,2025,161.8277,2000,12.3588,,,,,
16,5,2025,163.7971,2000,12.2102,,,,,
19,5,2025,164.2814,2000,12.1742,,,,,
20,5,2025,162.873,2000,12.2795,,,,,
21,5,2025,163.6786,2000,12.2191,,,,,
22,5,2025,163.2106,2000,12.2541,,,,,
23,5,2025,163.9682,2000,12.1975,,,,,
26,5,2025,164.6433,2000,12.1475,,,,,
27,5,2025,164.5677,2000,12.1531,,,,,
28,5,2025,164.8965,2000,12.1288,,,,,
29,5,2025,165.4055,2000,12.0915,,,,,
30,5,2025,165.8356,2000,12.0601,,,,,
2,6,2025,166.611,2000,12.004,,,,,
3,6,2025,166.2191,2000,12.0323,,,,,
4,6,2025,166.9657,2000,11.9785,,,,,
5,6,2025,167.9927,2000,11.9053,,,,,
6,6,2025,168.4854,2000,11.8705,,,,,
9,6,2025,170.2885,2000,11.7448,,,,,
10,6,2025,170.9293,2000,11.7007,,,,,
11,6,2025,170.6787,2000,11.7179,,,,,
12,6,2025,168.4724,2000,11.8714,,,,,
13,6,2025,167.8966,2000,11.9121,,,,,
16,6,2025,168.4913,2000,11.87,,,,,
17,6,2025,168.0095,2000,11.9041,,,,,
18,6,2025,167.7465,2000,11.9228,,,,,
19,6,2025,165.388,2000,12.0928,,,,,
20,6,2025,166.5055,2000,12.0116,,,,,
23,6,2025,167.3566,2000,11.9505,,,,,
24,6,2025,167.9702,2000,11.9069,,,,,
25,6,2025,170.3718,2000,11.739,,,,,
26,6,2025,171.1799,2000,11.6836,,,,,
27,6,2025,172.0954,2000,11.6215,,,,,
30,6,2025,173.3444,2000,11.5377,,,,,
1,7,2025,173.2415,2000,11.5446,,,,,
2,7,2025,172.8206,2000,11.5727,,,,,
3,7,2025,173.2482,2000,11.5441,,,,,
4,7,2025,173.4918,2000,11.5279,,,,,
7,7,2025,172.9456,2000,11.5643,,,,,
8,7,2025,172.7231,2000,11.5792,,,,,
9,7,2025,173.5281,2000,11.5255,,,,,
10,7,2025,173.5276,2000,11.5255,,,,,
11,7,2025,172.9578,2000,11.5635,,,,,
14,7,2025,173.4782,2000,11.5288,,,,,
15,7,2025,174.5324,2000,11.4592,,,,,
16,7,2025,175.1697,2000,11.4175,,,,,
17,7,2025,175.3955,2000,11.4028,,,,,
18,7,2025,174.1071,2000,11.4872,,,,,
21,7,2025,174.4816,2000,11.4625,,,,,
22,7,2025,174.0801,2000,11.489,,,,,
23,7,2025,174.2423,2000,11.4783,,,,,
24,7,2025,173.5002,2000,11.5274,,,,,
25,7,2025,170.4222,2000,11.7356,,,,,
28,7,2025,168.6699,2000,11.8575,,,,,
29,7,2025,170.2329,2000,11.7486,,,,,
30,7,2025,170.4661,2000,11.7325,,,,,
31,7,2025,169.4115,2000,11.8056,,,,,
1,8,2025,167.4395,2000,11.9446,,,,,
4,8,2025,168.8079,2000,11.8478,,,,,
5,8,2025,168.2722,2000,11.8855,,,,,
6,8,2025,166.9121,2000,11.9824,,,,,
7,8,2025,166.4815,2000,12.0133,,,,,
8,8,2025,164.6688,2000,12.1456,,,,,
11,8,2025,165.5806,2000,12.0787,,,,,
12,8,2025,165.5186,2000,12.0832,,,,,
13,8,2025,165.9342,2000,12.053,,,,,
14,8,2025,165.3427,2000,12.0961,,,,,
18,8,2025,167.3064,2000,11.9541,,,,,
19,8,2025,169.1831,2000,11.8215,,,,,
20,8,2025,169.5857,2000,11.7934,,,,,
21,8,2025,169.4406,2000,11.8035,,,,,
22,8,2025,168.7757,2000,11.85,,,,,
25,8,2025,168.8843,2000,11.8424,,,,,
26,8,2025,166.3107,2000,12.0257,,,,,
28,8,2025,164.9187,2000,12.1272,,,,,
29,8,2025,164.3999,2000,12.1655,,,,,
1,9,2025,166.8871,2000,11.9841,,,,,
2,9,2025,167.4434,2000,11.9443,,,,,
3,9,2025,168.6281,2000,11.8604,,,,,
4,9,2025,167.9821,2000,11.906,,,,,
5,9,2025,167.863,2000,11.9145,,,,,
8,9,2025,167.9853,2000,11.9058,,,,,
9,9,2025,168.4892,2000,11.8702,,,,,
10,9,2025,169.6785,2000,11.787,,,,,
11,9,2025,169.6863,2000,11.7865,,,,,
12,9,2025,170.1422,2000,11.7549,,,,,
15,9,2025,170.6445,2000,11.7203,,,,,
16,9,2025,171.5681,2000,11.6572,,,,,
17,9,2025,172.4462,2000,11.5978,,,,,
18,9,2025,172.3582,2000,11.6037,,,,,
19,9,2025,172.5187,2000,11.5929,,,,,
22,9,2025,171.4709,2000,11.6638,,,,,
23,9,2025,170.8259,2000,11.7078,,,,,
24,9,2025,170.0943,2000,11.7582,,,,,
25,9,2025,169.1034,2000,11.8271,,,,,
26,9,2025,166.2796,2000,12.0279,,,,,
30,9,2025,165.7842,2000,12.0639,,,,,
1,10,2025,167.0603,2000,11.9717,,,,,
3,10,2025,168.4182,2000,11.8752,,,,,
6,10,2025,168.6473,2000,11.8591,,,,,
7,10,2025,168.45,2000,11.873,,,,,
8,10,2025,167.8087,2000,11.9183,,,,,
9,10,2025,167.9474,2000,11.9085,,,,,
10,10,2025,168.7522,2000,11.8517,,,,,
13,10,2025,168.3472,2000,11.8802,,,,,
14,10,2025,167.1161,2000,11.9677,,,,,
15,10,2025,168.2041,2000,11.8903,,,,,
16,10,2025,169.4694,2000,11.8015,,,,,
17,10,2025,169.4325,2000,11.8041,,,,,
20,10,2025,169.952,2000,11.768,,,,,
23,10,2025,170.9116,2000,11.702,,,,,
24,10,2025,170.4083,2000,11.7365,,,,,
27,10,2025,171.1601,2000,11.685,,,,,
28,10,2025,171.1353,2000,11.6867,,,,,
29,10,2025,172.2507,2000,11.611,,,,,
30,10,2025,172.0554,2000,11.6242,,,,,
31,10,2025,171.1762,2000,11.6839,,,,,
3,11,2025,172.3936,2000,11.6014,,,,,
4,11,2025,171.6254,2000,11.6533,,,,,
6,11,2025,169.0435,2000,11.8313,,,,,
7,11,2025,168.6484,2000,11.859,,,,,
10,11,2025,168.953,2000,11.8376,,,,,
11,11,2025,168.9192,2000,11.84,,,,,
12,11,2025,170.2467,2000,11.7477,,,,,
13,11,2025,169.9204,2000,11.7702,,,,,
14,11,2025,170.0378,2000,11.7621,,,,,
17,11,2025,171.1042,2000,11.6888,,,,,
18,11,2025,170.5262,2000,11.7284,,,,,
19,11,2025,170.1639,2000,11.7534,,,,,
20,11,2025,170.2428,2000,11.7479,,,,,
21,11,2025,168.1742,2000,11.8924,,,,,
24,11,2025,167.666,2000,11.9285,,,,,
25,11,2025,167.7104,2000,11.9253,,,,,
26,11,2025,169.3724,2000,11.8083,,,,,
27,11,2025,168.8428,2000,11.8453,,,,,
28,11,2025,168.4978,2000,11.8696,,,,,
1,12,2025,168.4277,2000,11.8745,,,,,
2,12,2025,167.889,2000,11.9126,,,,,
3,12,2025,166.6594,2000,12.0005,,,,,
4,12,2025,166.3402,2000,12.0236,,,,,
5,12,2025,165.5,2000,12.0846,,,,,
8,12,2025,162.6788,2000,12.2942,,,,,
9,12,2025,164.0898,2000,12.1884,,,,,
10,12,2025,163.4385,2000,12.237,,,,,
11,12,2025,164.2269,2000,12.1783,,,,,
12,12,2025,165.3321,2000,12.0969,,,,,
15,12,2025,165.8331,2000,12.0603,,,,,
16,12,2025,164.8457,2000,12.1326,,,,,
17,12,2025,163.9543,2000,12.1985,,,,,
18,12,2025,163.3111,2000,12.2466,,,,,
19,12,2025,164.8277,2000,12.1339,,,,,
22,12,2025,166.3896,2000,12.02,,,,,
23,12,2025,166.5938,2000,12.0052,,,,,
24,12,2025,166.1545,2000,12.037,,,,,
26,12,2025,165.9035,2000,12.0552,,,,,
29,12,2025,165.0255,2000,12.1193,,,,,
30,12,2025,164.5852,2000,12.1518,,,,,
31,12,2025,166.3286,2000,12.0244,,,,,
1,1,2026,166.2226,2000,12.0321,,,,,
2,1,2026,167.4323,2000,11.9451,,,,,
5,1,2026,167.6217,2000,11.9316,,,,,
6,1,2026,166.8672,2000,11.9856,,,,,
7,1,2026,166.9949,2000,11.9764,,,,,
8,1,2026,164.0943,2000,12.1881,,,,,
9,1,2026,161.9953,2000,12.346,,,,,
12,1,2026,161.0105,2000,12.4216,,,,,
13,1,2026,161.5614,2000,12.3792,,,,,
14,1,2026,161.8838,2000,12.3545,,,,,
16,1,2026,161.3699,2000,12.3939,,,,,
19,1,2026,159.7886,2000,12.5165,,,,,
20,1,2026,156.5605,2000,12.7746,,,,,
21,1,2026,155.3678,2000,12.8727,,,,,
22,1,2026,157.1754,2000,12.7246,,,,,
23,1,2026,154.4979,2000,12.9452,,,,,
27,1,2026,155.3937,2000,12.8705,,,,,
28,1,2026,157.6279,2000,12.6881,,,,,
29,1,2026,157.5467,2000,12.6946,,,,,
30,1,2026,159.2525,2000,12.5587,,,,,
2,2,2026,157.3481,2000,12.7107,,,,,
3,2,2026,162.0543,2000,12.3415,,,,,
4,2,2026,163.1159,2000,12.2612,,,,,
5,2,2026,161.874,2000,12.3553,,,,,
6,2,2026,161.3367,2000,12.3964,,,,,
9,2,2026,164.5776,2000,12.1523,,,,,
10,2,2026,165.8132,2000,12.0618,,,,,
11,2,2026,165.6608,2000,12.0729,,,,,
12,2,2026,164.5186,2000,12.1567,,,,,
13,2,2026,162.7038,2000,12.2923,,,,,
16,2,2026,162.7355,2000,12.2899,,,,,
17,2,2026,163.928,2000,12.2005,,,,,
18,2,2026,164.458,2000,12.1612,,,,,
19,2,2026,162.5703,2000,12.3024,,,,,
20,2,2026,162.8777,2000,12.2792,,,,,
23,2,2026,163.5142,2000,12.2314,,,,,
24,2,2026,162.3745,2000,12.3172,,,,,
25,2,2026,162.9218,2000,12.2758,,,,,
26,2,2026,163.2347,2000,12.2523,,,,,
27,2,2026,162.1622,2000,12.3333,,,,,
2,3,2026,159.4427,2000,12.5437,,,,,
4,3,2026,156.5978,2000,12.7716,,,,,
5,3,2026,158.1671,2000,12.6449,,,,,
6,3,2026,157.6246,2000,12.6884,,,,,
9,3,2026,154.5261,2000,12.9428,,,,,
10,3,2026,157.1087,2000,12.73,,,,,
11,3,2026,156.4655,2000,12.7824,,,,,
12,3,2026,156.1363,2000,12.8093,,,,,
13,3,2026,152.2415,2000,13.137,,,,,
16,3,2026,152.1545,2000,13.1445,,,,,
17,3,2026,153.0858,2000,13.0646,,,,,
18,3,2026,155.1894,2000,12.8875,,,,,
19,3,2026,151.4367,2000,13.2068,,,,,
20,3,2026,151.9206,2000,13.1648,,,,,
23,3,2026,146.7652,2000,13.6272,,,,,
24,3,2026,149.9003,2000,13.3422,,,,,
25,3,2026,153.0972,2000,13.0636,,,,,
27,3,2026,150.1123,2000,13.3234,,,,,
30,3,2026,146.633,2000,13.6395,,,,,
31,3,2026,146.6283,2000,13.6399,,,,,
1,4,2026,150.8528,2000,13.258,,,,,
2,4,2026,150.8545,2000,13.2578,,,,,
6,4,2026,152.5862,2000,13.1073,,,,,
7,4,2026,152.7439,2000,13.0938,,,,,
8,4,2026,157.7931,2000,12.6748,,,,,
9,4,2026,158.0224,2000,12.6564,,,,,
10,4,2026,160.7548,2000,12.4413,,,,,
13,4,2026,160.768,2000,12.4403,,,,,
15,4,2026,164.1808,2000,12.1817,,,,,
16,4,2026,165.3609,2000,12.0948,,,,,
17,4,2026,167.5142,2000,11.9393,,,,,
20,4,2026,168.0205,2000,11.9033,,,,,
21,4,2026,169.1486,2000,11.8239,,,,,
22,4,2026,170.4053,2000,11.7367,,,,,
23,4,2026,169.6947,2000,11.7859,,,,,
24,4,2026,168.0177,2000,11.9035,,,,,
27,4,2026,170.9873,2000,11.6968,,,,,
28,4,2026,170.7398,2000,11.7137,,,,,
29,4,2026,171.3521,2000,11.6719,,,,,
30,4,2026,170.4153,2000,11.736,,,,,
4,5,2026,172.3647,2000,11.6033,,,,,
5,5,2026,171.891,2000,11.6353,,,,,
6,5,2026,173.9171,2000,11.4997,,,,,
7,5,2026,176.2144,2000,11.3498,,,,,
8,5,2026,175.9523,2000,11.3667,,,,,
11,5,2026,174.214,2000,11.4801,,,,,
12,5,2026,170.2688,2000,11.7461,,,,,
13,5,2026,170.5927,2000,11.7238,,,,,
14,5,2026,171.6151,2000,11.654,,,,,
15,5,2026,171.705,2000,11.6479,,,,,
18,5,2026,169.7988,2000,11.7786,,,,,
19,5,2026,171.5438,2000,11.6588,,,,,
20,5,2026,171.7438,2000,11.6453,,,,,
21,5,2026,172.6763,2000,11.5824,,,,,
22,5,2026,172.7265,2000,11.579,,,,,
25,5,2026,174.2112,2000,11.4803,,,,,
26,5,2026,174.4783,2000,11.4627,,,,,
27,5,2026,175.1134,2000,11.4212,,,,,
29,5,2026,173.3141,2000,11.5397,,,,,
1,6,2026,171.0616,2000,11.6917,,,,,
2,6,2026,171.9559,2000,11.6309,,,,,
3,6,2026,171.7948,2000,11.6418,,,,,
4,6,2026,172.7039,2000,11.5805,,,,,
5,6,2026,172.9243,2000,11.5658,,,,,
8,6,2026,170.6932,2000,11.7169,,,,,
9,6,2026,172.4669,2000,11.5964,,,,,
10,6,2026,170.4211,2000,11.7356,,,,,
11,6,2026,168.9117,2000,11.8405,,,,,
12,6,2026,172.9727,2000,11.5625,,,,,
15,6,2026,175.6136,2000,11.3886,,,,,
16,6,2026,176.5955,2000,11.3253,,,,,
17,6,2026,177.8023,2000,11.2484,,,,,
18,6,2026,179.2173,2000,11.1596,,,,,
19,6,2026,179.9919,2000,11.1116,,,,,
22,6,2026,181.9194,2000,10.9939,,,,,
23,6,2026,180.6097,2000,11.0736,,,,,
24,6,2026,180.8409,2000,11.0594,,,,,
25,6,2026,179.7509,2000,11.1265,,,,,
29,6,2026,179.4503,2000,11.1451,,,,,
30,6,2026,180.3414,2000,11.0901,,,,,
1,7,2026,180.8991,2000,11.0559,,,,,
2,7,2026,181.9057,2000,10.9947,,,,,
3,7,2026,180.9301,2000,11.054,,,,,
